id_ticket,status_ticket,prioridade,origem_ticket,topico,analista_responsavel,data_abertura,sla_previsto_resolucao,tempo_primeira_resposta,tempo_resolucao,data_fechamento,tempo_resolucao_horas
1180,Resolved,Low,Chat,Purchasing and invoicing,Nicola Wane,2023-01-20 08:49:49,2023-01-21 08:49:49,2023-01-20 08:51:33.742,2023-01-21 08:32:34.323,,
1181,Closed,Low,Email,Training request,Bernard Beckley,2023-01-20 11:54:54,2023-01-22 11:54:54,2023-01-20 12:07:46.996,2023-01-22 06:37:40.184,2023-01-24 04:21:17.645,88.4399013888889
1182,Closed,High,Chat,Feature request,Kristos Westoll,2023-01-21 08:18:41,2023-01-22 08:18:41,2023-01-21 08:20:16.100,2023-01-21 20:06:33.548,2023-01-23 06:11:19.611,45.87739194444445
1183,Closed,Low,Email,Purchasing and invoicing,Nicola Wane,2023-01-21 07:43:47,2023-01-23 07:43:47,2023-01-21 07:49:29.069,2023-01-21 18:04:08.243,2023-01-25 03:32:44.663,91.8160175
1184,Resolved,High,Chat,Pricing and licensing,Connor Danielovitch,2023-01-21 17:21:38,2023-01-22 17:21:38,2023-01-21 17:22:51.387,2023-01-25 20:28:05.198,,
1185,Resolved,Low,Chat,Feature request,Sheela Cutten,2023-01-21 11:45:13,2023-01-22 11:45:13,2023-01-21 11:49:42.727,2023-01-21 15:21:29.211,,
1186,Closed,Medium,Email,Product setup,Connor Danielovitch,2023-01-21 07:09:47,2023-01-23 07:09:47,2023-01-21 07:45:59.273,2023-01-22 12:53:46.227,2023-01-27 17:58:00.263,154.80368416666667
1198,In progress,Medium,Email,Other,Sheela Cutten,2023-01-22 08:50:11,2023-01-24 08:50:11,2023-01-22 09:34:55.068,,,
1199,Resolved,Low,Chat,Bug report,Nicola Wane,2023-01-22 01:57:26,2023-01-23 01:57:26,2023-01-22 01:57:50.539,2023-01-22 04:33:20.320,,
1200,Closed,Medium,Email,Feature request,Kristos Westoll,2023-01-22 06:50:05,2023-01-24 06:50:05,2023-01-22 07:08:42.844,2023-01-22 17:52:38.007,2023-01-25 09:12:17.667,74.37018527777778
1201,Resolved,High,Email,Training request,Kristos Westoll,2023-01-22 23:42:43,2023-01-24 23:42:43,2023-01-23 00:06:47.874,2023-01-23 22:24:55.625,,
1202,Resolved,Low,Email,Feature request,Kristos Westoll,2023-01-22 13:18:02,2023-01-24 13:18:02,2023-01-22 13:34:22.201,2023-01-24 12:21:26.368,,
1203,Resolved,Medium,Email,Bug report,Bernard Beckley,2023-01-22 14:32:27,2023-01-24 14:32:27,2023-01-22 15:02:55.613,2023-01-24 03:16:58.929,,
1204,In progress,Low,Email,Purchasing and invoicing,Bernard Beckley,2023-01-23 02:36:31,2023-01-25 02:36:31,2023-01-23 03:15:09.797,,,
1205,Resolved,Low,Chat,Product setup,Heather Urry,2023-01-23 04:12:42,2023-01-24 04:12:42,2023-01-23 04:14:33.554,2023-01-23 17:43:55.593,,
1206,Closed,Low,Chat,Product setup,Kristos Westoll,2023-01-23 02:29:57,2023-01-24 02:29:57,2023-01-23 02:30:56.553,2023-01-23 12:11:12.545,2023-01-28 22:46:11.941,140.27081694444445
1207,In progress,Low,Email,Feature request,Kristos Westoll,2023-01-23 20:37:56,2023-01-25 20:37:56,2023-01-23 21:15:21.591,,,
1208,Resolved,Low,Email,Product setup,Sheela Cutten,2023-01-23 16:44:16,2023-01-25 16:44:16,2023-01-23 20:36:58.536,2023-01-23 20:47:18.308,,
1209,Closed,Medium,Chat,Feature request,Sheela Cutten,2023-01-23 13:00:51,2023-01-24 13:00:51,2023-01-23 13:01:49.363,2023-01-23 18:35:26.757,2023-01-26 16:36:50.944,75.59998444444444
1210,In progress,Low,Email,Other,Michele Whyatt,2023-01-23 06:36:19,2023-01-25 06:36:19,2023-01-23 06:44:59.855,,,
1211,Closed,Low,Email,Purchasing and invoicing,Bernard Beckley,2023-01-24 15:26:28,2023-01-26 15:26:28,2023-01-24 16:20:28.154,2023-01-25 12:08:25.787,2023-01-28 19:09:31.647,99.71767972222221
1213,Closed,High,Email,Other,Sheela Cutten,2023-01-24 11:08:04,2023-01-26 11:08:04,2023-01-24 12:02:51.532,2023-01-25 17:16:23.452,2023-01-26 11:58:30.248,48.840624444444444
1214,Closed,Low,Chat,Other,Sheela Cutten,2023-01-24 07:06:15,2023-01-25 07:06:15,2023-01-24 07:07:53.387,2023-01-24 14:26:31.591,2023-01-29 04:04:00.979,116.96277194444444
1216,Resolved,Medium,Email,Product setup,Nicola Wane,2023-01-24 21:48:35,2023-01-26 21:48:35,2023-01-24 22:20:35.937,2023-01-30 05:47:44.222,,
1217,In progress,High,Email,Other,Heather Urry,2023-01-24 16:15:21,2023-01-26 16:15:21,2023-01-24 16:41:24.347,,,
1218,Resolved,Low,Chat,Purchasing and invoicing,Kristos Westoll,2023-01-24 12:06:06,2023-01-25 12:06:06,2023-01-24 12:06:38.190,2023-01-24 13:21:29.758,,
1219,Resolved,Low,Email,Purchasing and invoicing,Connor Danielovitch,2023-01-24 17:44:33,2023-01-26 17:44:33,2023-01-24 18:24:02.404,2023-01-26 06:26:42.873,,
1220,Closed,Low,Chat,Feature request,Heather Urry,2023-01-25 15:47:08,2023-01-26 15:47:08,2023-01-25 15:50:33.252,2023-01-26 00:23:13.000,2023-02-01 12:08:36.136,164.35781555555556
1221,Resolved,Medium,Email,Bug report,Heather Urry,2023-01-25 15:29:35,2023-01-27 15:29:35,2023-01-25 23:19:34.934,2023-01-25 16:52:45.663,,
1222,Closed,Medium,Email,Product setup,Nicola Wane,2023-01-25 09:37:54,2023-01-27 09:37:54,2023-01-25 09:50:47.054,2023-01-27 00:23:30.646,2023-01-27 08:13:57.892,46.60108111111111
1223,Resolved,Medium,Email,Feature request,Kristos Westoll,2023-01-25 22:34:37,2023-01-27 22:34:37,2023-01-25 22:43:08.227,2023-01-26 08:09:09.325,,
1224,Closed,Medium,Email,Pricing and licensing,Bernard Beckley,2023-01-25 08:08:00,2023-01-27 08:08:00,2023-01-25 08:57:55.007,2023-01-25 15:08:32.758,2023-01-29 11:24:02.834,99.26745388888888
1225,Resolved,High,Email,Pricing and licensing,Connor Danielovitch,2023-01-25 06:10:06,2023-01-27 06:10:06,2023-01-25 06:44:02.935,2023-01-26 11:27:22.684,,
1226,In progress,Low,Phone,Feature request,Sheela Cutten,2023-01-25 11:33:23,2023-01-27 11:33:23,2023-01-25 11:36:04.214,,,
1227,Resolved,Low,Chat,Product setup,Sheela Cutten,2023-01-26 08:15:02,2023-01-27 08:15:02,2023-01-26 08:16:59.625,2023-01-26 22:11:02.087,,
1228,Closed,Medium,Email,Product setup,Kristos Westoll,2023-01-26 22:03:36,2023-01-28 22:03:36,2023-01-26 22:43:43.812,2023-01-27 07:01:51.402,2023-01-27 10:58:13.135,12.910315277777778
1229,Resolved,Low,Email,Pricing and licensing,Bernard Beckley,2023-01-26 20:20:10,2023-01-28 20:20:10,2023-01-26 21:19:17.543,2023-01-27 08:25:16.450,,
1230,Resolved,Medium,Email,Purchasing and invoicing,Sheela Cutten,2023-01-26 14:36:49,2023-01-28 14:36:49,2023-01-26 15:25:18.973,2023-01-28 12:46:00.382,,
1231,Closed,Low,Email,Feature request,Heather Urry,2023-01-26 22:13:13,2023-01-28 22:13:13,2023-01-26 22:19:20.974,2023-01-28 07:28:47.231,2023-01-30 22:38:00.684,96.41324555555556
1232,Resolved,Low,Chat,Product setup,Nicola Wane,2023-01-26 16:23:13,2023-01-27 16:23:13,2023-01-26 16:24:36.986,2023-01-26 23:11:54.014,,
1233,In progress,High,Email,Purchasing and invoicing,Adolpho Messingham,2023-01-26 03:27:40,2023-01-28 03:27:40,2023-01-26 03:43:57.346,,,
1234,Closed,High,Email,Product setup,Connor Danielovitch,2023-01-26 23:23:34,2023-01-28 23:23:34,2023-01-26 23:47:55.650,2023-01-27 08:30:36.129,2023-01-30 21:48:24.622,94.41406166666665
1235,In progress,Medium,Phone,Bug report,Nicola Wane,2023-01-27 16:27:39,2023-01-29 16:27:39,2023-01-27 16:28:57.383,,,
1236,Resolved,Medium,Phone,Pricing and licensing,Nicola Wane,2023-01-27 02:57:53,2023-01-29 02:57:53,2023-01-27 16:31:18.157,2023-01-28 18:10:24.291,,
1237,Closed,Low,Email,Purchasing and invoicing,Nicola Wane,2023-01-27 22:18:17,2023-01-29 22:18:17,2023-01-27 22:32:55.016,2023-01-28 23:14:18.756,2023-01-31 01:04:29.269,74.77007472222222
1238,Closed,Low,Chat,Feature request,Nicola Wane,2023-01-27 15:35:12,2023-01-28 15:35:12,2023-01-27 15:36:34.037,2023-01-27 23:35:09.068,2023-01-30 12:57:07.332,69.36537
1239,Resolved,Medium,Email,Pricing and licensing,Kristos Westoll,2023-01-27 21:11:53,2023-01-29 21:11:53,2023-01-27 21:22:48.985,2023-01-31 23:41:59.114,,
1240,In progress,Low,Chat,Pricing and licensing,Connor Danielovitch,2023-01-27 06:05:21,2023-01-28 06:05:21,2023-01-27 06:06:23.449,,,
1241,Resolved,Medium,Chat,Purchasing and invoicing,Sheela Cutten,2023-01-27 01:00:46,2023-01-28 01:00:46,2023-01-27 01:02:04.655,2023-01-27 01:38:39.585,,
1242,Closed,Medium,Phone,Pricing and licensing,Heather Urry,2023-01-27 10:22:29,2023-01-29 10:22:29,2023-01-27 10:22:54.796,2023-01-27 16:43:17.616,2023-02-02 12:22:05.785,145.9935513888889
1243,Resolved,Medium,Phone,Pricing and licensing,Sheela Cutten,2023-01-27 20:50:46,2023-01-29 20:50:46,2023-01-27 20:50:56.865,2023-01-28 05:02:39.835,,
1244,Resolved,Low,Email,Product setup,Nicola Wane,2023-01-27 08:33:52,2023-01-29 08:33:52,2023-01-27 08:47:05.108,2023-01-28 10:02:59.859,,
1245,In progress,Low,Email,Bug report,Connor Danielovitch,2023-01-27 21:50:03,2023-01-29 21:50:03,2023-01-27 21:58:32.973,,,
1246,Closed,Medium,Email,Pricing and licensing,Nicola Wane,2023-01-27 17:51:27,2023-01-29 17:51:27,2023-01-27 18:37:33.471,2023-01-28 21:33:46.609,2023-02-03 00:01:09.050,150.16168055555556
1247,Closed,High,Chat,Other,Connor Danielovitch,2023-01-28 13:39:05,2023-01-29 13:39:05,2023-01-28 13:40:13.702,2023-01-29 07:08:27.666,2023-02-01 19:45:06.421,102.10039472222222
1248,Resolved,Low,Email,Product setup,Heather Urry,2023-01-28 20:03:25,2023-01-30 20:03:25,2023-01-28 20:33:08.286,2023-01-29 01:44:15.717,,
1254,Closed,Low,Chat,Pricing and licensing,Sheela Cutten,2023-01-28 12:06:28,2023-01-29 12:06:28,2023-01-28 12:10:09.197,2023-01-28 14:28:16.396,2023-02-01 05:42:00.780,89.59243888888889
1255,Closed,Medium,Phone,Other,Heather Urry,2023-01-28 21:26:52,2023-01-30 21:26:52,2023-01-28 21:28:27.126,2023-01-28 21:42:41.015,2023-01-31 10:52:43.354,61.430931666666666
1256,Closed,High,Chat,Pricing and licensing,Nicola Wane,2023-01-29 00:51:51,2023-01-30 00:51:51,2023-01-29 00:54:35.746,2023-01-29 01:38:24.993,2023-02-03 10:02:01.406,129.16955722222224
1257,In progress,Medium,Email,Purchasing and invoicing,Nicola Wane,2023-01-29 11:27:02,2023-01-31 11:27:02,2023-01-29 12:08:48.471,,,
1258,Closed,Low,Chat,Product setup,Adolpho Messingham,2023-01-29 07:22:44,2023-01-30 07:22:44,2023-01-29 07:24:23.341,2023-01-29 10:31:48.558,2023-02-02 12:28:35.165,101.09754583333333
1259,Closed,High,Email,Bug report,Sheela Cutten,2023-01-29 02:59:46,2023-01-31 02:59:46,2023-01-29 06:22:30.845,2023-01-31 00:27:29.249,2023-01-31 16:26:32.465,61.446240277777775
1260,Closed,Low,Phone,Purchasing and invoicing,Connor Danielovitch,2023-01-29 20:28:55,2023-01-31 20:28:55,2023-01-29 20:29:31.321,2023-01-31 14:01:17.595,2023-02-04 20:17:23.757,143.80798805555554
1266,Resolved,Medium,Email,Pricing and licensing,Michele Whyatt,2023-01-29 22:11:14,2023-01-31 22:11:14,2023-01-29 22:43:29.786,2023-02-03 14:45:47.645,,
1267,Resolved,High,Email,Bug report,Kristos Westoll,2023-01-29 05:19:55,2023-01-31 05:19:55,2023-01-29 05:49:37.878,2023-01-30 14:04:21.513,,
1268,Closed,Medium,Email,Product setup,Bernard Beckley,2023-01-30 04:04:14,2023-02-01 04:04:14,2023-01-30 04:35:01.801,2023-01-30 15:12:53.741,2023-02-02 07:23:36.969,75.32304694444444
1269,Closed,Medium,Chat,Product setup,Nicola Wane,2023-01-30 12:20:07,2023-01-31 12:20:07,2023-01-30 12:21:52.716,2023-01-30 19:18:17.786,2023-02-04 07:17:15.460,114.95235000000001
1270,Resolved,Medium,Email,Feature request,Sheela Cutten,2023-01-30 02:02:01,2023-02-01 02:02:01,2023-01-30 02:52:02.561,2023-01-31 12:39:24.653,,
1271,In progress,Medium,Email,Pricing and licensing,Kristos Westoll,2023-01-30 14:51:28,2023-02-01 14:51:28,2023-01-30 14:54:01.630,,,
1272,Resolved,Low,Chat,Product setup,Kristos Westoll,2023-01-30 20:29:50,2023-01-31 20:29:50,2023-01-30 20:31:02.301,2023-01-30 22:10:57.276,,
1273,Closed,Low,Chat,Feature request,Sheela Cutten,2023-01-30 16:27:43,2023-01-31 16:27:43,2023-01-30 16:29:32.810,2023-01-30 23:17:00.676,2023-02-02 05:10:43.425,60.71678472222222
1274,Closed,Low,Email,Pricing and licensing,Sheela Cutten,2023-01-30 19:13:05,2023-02-01 19:13:05,2023-01-30 19:49:40.757,2023-01-31 06:09:58.372,2023-02-04 22:13:53.251,123.01340305555556
1275,Closed,High,Chat,Product setup,Nicola Wane,2023-01-30 03:48:00,2023-01-31 03:48:00,2023-01-30 03:48:30.861,2023-01-30 04:47:38.811,2023-02-04 09:59:40.150,126.19448611111112
1276,In progress,Low,Chat,Product setup,Nicola Wane,2023-01-30 16:43:16,2023-01-31 16:43:16,2023-01-30 16:44:18.437,,,
1277,In progress,Low,Email,Feature request,Nicola Wane,2023-01-31 09:59:04,2023-02-02 09:59:04,2023-01-31 11:08:28.163,,,
1278,Closed,High,Email,Pricing and licensing,Connor Danielovitch,2023-01-31 08:43:50,2023-02-02 08:43:50,2023-01-31 08:59:04.339,2023-01-31 15:38:55.270,2023-02-05 16:21:59.350,127.63593055555555
1279,Closed,High,Chat,Pricing and licensing,Connor Danielovitch,2023-01-31 23:25:32,2023-02-01 23:25:32,2023-01-31 23:29:33.668,2023-02-01 11:02:17.395,2023-02-03 13:08:21.858,61.71384944444445
1280,Resolved,Low,Chat,Feature request,Sheela Cutten,2023-01-31 12:27:46,2023-02-01 12:27:46,2023-01-31 12:29:38.584,2023-01-31 15:58:39.767,,
1281,Resolved,High,Email,Product setup,Heather Urry,2023-01-31 12:56:35,2023-02-02 12:56:35,2023-01-31 13:16:06.277,2023-02-02 01:02:20.218,,
1282,Resolved,Medium,Email,Feature request,Nicola Wane,2023-01-31 21:52:19,2023-02-02 21:52:19,2023-01-31 22:18:47.702,2023-02-01 19:15:35.839,,
1283,Closed,Low,Email,Purchasing and invoicing,Connor Danielovitch,2023-02-01 11:03:29,2023-02-03 11:03:29,2023-02-01 11:18:26.726,2023-02-02 06:17:37.669,2023-02-05 18:12:05.390,103.14344166666667
1284,Closed,Medium,Email,Product setup,Heather Urry,2023-02-01 10:07:38,2023-02-03 10:07:38,2023-02-01 11:02:01.966,2023-02-02 09:11:15.299,2023-02-04 21:16:59.145,83.15587361111112
1285,In progress,Low,Phone,Pricing and licensing,Michele Whyatt,2023-02-01 01:05:14,2023-02-03 01:05:14,2023-02-01 01:06:10.389,,,
1286,Closed,Medium,Email,Feature request,Nicola Wane,2023-02-01 12:49:26,2023-02-03 12:49:26,2023-02-01 13:40:08.311,2023-02-06 01:12:16.060,2023-02-07 04:04:47.856,135.2560711111111
1287,Resolved,Low,Chat,Product setup,Adolpho Messingham,2023-02-01 20:49:32,2023-02-02 20:49:32,2023-02-01 20:50:00.467,2023-02-04 22:34:56.072,,
1288,Closed,Medium,Phone,Other,Adolpho Messingham,2023-02-01 19:56:22,2023-02-03 19:56:22,2023-02-01 01:10:53.759,2023-02-03 02:35:00.869,2023-02-06 23:55:03.251,123.97812527777778
1289,Closed,Low,Email,Other,Connor Danielovitch,2023-02-01 09:34:09,2023-02-03 09:34:09,2023-02-01 10:03:29.325,2023-02-02 16:28:18.986,2023-02-06 09:35:55.173,120.0294925
1291,Closed,Medium,Email,Pricing and licensing,Connor Danielovitch,2023-02-01 01:23:17,2023-02-03 01:23:17,2023-02-01 06:04:23.142,2023-02-01 21:26:37.943,2023-02-05 14:02:34.847,108.65495750000001
1292,Closed,Low,Chat,Product setup,Kristos Westoll,2023-02-01 08:00:59,2023-02-02 08:00:59,2023-02-01 08:02:38.068,2023-02-01 17:27:48.486,2023-02-08 06:53:34.631,166.87656416666667
1294,In progress,Low,Email,Feature request,Bernard Beckley,2023-02-02 15:20:34,2023-02-04 15:20:34,2023-02-02 15:44:22.618,,,
1295,Resolved,Low,Email,Feature request,Connor Danielovitch,2023-02-02 00:08:59,2023-02-04 00:08:59,2023-02-02 00:44:07.017,2023-02-02 04:25:12.153,,
1296,Closed,Medium,Chat,Pricing and licensing,Nicola Wane,2023-02-02 02:14:08,2023-02-03 02:14:08,2023-02-02 02:14:49.778,2023-02-02 14:39:24.072,2023-02-07 16:43:42.788,134.49299666666667
1297,Closed,Low,Chat,Product setup,Sheela Cutten,2023-02-02 23:36:10,2023-02-03 23:36:10,2023-02-02 23:37:50.697,2023-02-03 22:56:52.625,2023-02-06 17:51:51.562,90.261545
1298,Closed,Low,Email,Feature request,Connor Danielovitch,2023-02-02 16:29:15,2023-02-04 16:29:15,2023-02-02 17:16:37.402,2023-02-04 08:41:12.232,2023-02-05 15:55:45.477,71.44179916666667
1299,Closed,Low,Phone,Feature request,Bernard Beckley,2023-02-02 07:41:17,2023-02-04 07:41:17,2023-02-02 07:43:03.638,2023-02-03 00:33:00.829,2023-02-05 11:51:03.429,76.16289694444444
1300,Resolved,Medium,Chat,Pricing and Licensing,Bernard Beckley,2023-02-03 14:41:04,2023-02-04 14:41:04,2023-02-03 14:42:44.902,2023-02-06 03:29:03.842,,
1301,Closed,Low,Phone,Product setup,Connor Danielovitch,2023-02-03 23:09:18,2023-02-05 23:09:18,2023-02-03 23:09:34.828,2023-02-05 17:59:00.518,2023-02-06 16:06:04.120,64.94614444444444
1302,Resolved,High,Email,Pricing and licensing,Sheela Cutten,2023-02-03 20:17:28,2023-02-05 20:17:28,2023-02-03 21:10:14.239,2023-02-05 13:15:08.386,,
1303,Resolved,Low,Phone,Product setup,Nicola Wane,2023-02-03 18:46:35,2023-02-05 18:46:35,2023-02-03 18:49:43.043,2023-02-04 05:03:44.272,,
1304,Resolved,Medium,Phone,Purchasing and invoicing,Sheela Cutten,2023-02-03 19:19:03,2023-02-05 19:19:03,2023-02-03 19:24:43.044,2023-02-05 12:43:11.262,,
1305,Resolved,Low,Email,Purchasing and invoicing,Bernard Beckley,2023-02-03 01:50:32,2023-02-05 01:50:32,2023-02-03 02:11:52.022,2023-02-03 05:17:29.517,,
1306,Closed,High,Chat,Bug report,Connor Danielovitch,2023-02-04 13:06:47,2023-02-05 13:06:47,2023-02-04 13:08:10.148,2023-02-04 15:20:57.218,2023-02-08 02:49:11.716,85.70686555555557
1307,Closed,Low,Email,Product setup,Kristos Westoll,2023-02-04 22:36:42,2023-02-06 22:36:42,2023-02-04 23:15:13.726,2023-02-05 11:17:59.745,2023-02-09 00:46:27.264,98.16257333333334
1317,Resolved,High,Email,Feature request,Heather Urry,2023-02-05 00:18:33,2023-02-07 00:18:33,2023-02-05 00:52:10.231,2023-02-06 21:46:04.521,,
1318,Closed,Low,Email,Pricing and licensing,Nicola Wane,2023-02-05 02:31:11,2023-02-07 02:31:11,2023-02-05 03:30:22.062,2023-02-06 16:16:34.263,2023-02-10 19:21:20.988,136.83610777777778
1319,Resolved,Medium,Chat,Bug report,Heather Urry,2023-02-05 05:01:30,2023-02-06 05:01:30,2023-02-05 05:03:03.466,2023-02-05 17:35:47.899,,
1321,In progress,Low,Email,Pricing and Licensing,Kristos Westoll,2023-02-05 05:51:11,2023-02-07 05:51:11,2023-02-05 06:46:03.125,,,
1323,Resolved,Low,Email,Pricing and licensing,Nicola Wane,2023-02-06 20:45:42,2023-02-08 20:45:42,2023-02-06 21:14:22.711,2023-02-06 23:33:15.816,,
1324,Resolved,Medium,Email,Pricing and licensing,Michele Whyatt,2023-02-06 08:09:22,2023-02-08 08:09:22,2023-02-06 08:19:29.838,2023-02-10 04:43:22.870,,
1325,Closed,Medium,Email,Purchasing and invoicing,Sheela Cutten,2023-02-06 02:27:39,2023-02-08 02:27:39,2023-02-06 02:56:04.586,2023-02-06 09:55:48.523,2023-02-08 16:27:01.449,61.98956916666666
1326,Closed,Medium,Chat,Product setup,Kristos Westoll,2023-02-06 08:26:15,2023-02-07 08:26:15,2023-02-06 08:30:58.074,2023-02-06 15:57:04.970,2023-02-12 09:14:08.481,144.79818916666667
1327,Resolved,High,Chat,Bug report,Bernard Beckley,2023-02-06 03:34:48,2023-02-07 03:34:48,2023-02-06 03:35:39.182,2023-02-06 10:45:49.469,,
1328,In progress,Low,Email,Feature request,Connor Danielovitch,2023-02-06 10:53:21,2023-02-08 10:53:21,2023-02-06 11:49:03.885,,,
1329,In progress,Medium,Chat,Bug report,Bernard Beckley,2023-02-06 12:00:35,2023-02-07 12:00:35,2023-02-06 12:00:59.681,,,
1330,Resolved,Low,Email,Purchasing and invoicing,Bernard Beckley,2023-02-06 11:37:20,2023-02-08 11:37:20,2023-02-06 11:58:14.085,2023-02-07 06:23:52.748,,
1331,Resolved,Medium,Email,Purchasing and invoicing,Nicola Wane,2023-02-07 18:37:55,2023-02-09 18:37:55,2023-02-08 02:30:10.069,2023-02-07 23:03:12.985,,
1332,Resolved,High,Email,Product setup,Sheela Cutten,2023-02-07 11:38:34,2023-02-09 11:38:34,2023-02-07 11:58:33.934,2023-02-08 23:29:06.037,,
1333,Closed,Medium,Chat,Feature request,Sheela Cutten,2023-02-07 11:08:59,2023-02-08 11:08:59,2023-02-07 11:09:27.786,2023-02-10 19:19:59.716,2023-02-10 23:38:23.282,84.49007833333333
1334,Closed,Low,Phone,Product setup,Nicola Wane,2023-02-07 01:47:29,2023-02-09 01:47:29,2023-02-07 01:49:22.252,2023-02-08 23:23:22.573,2023-02-12 13:38:25.539,131.8490386111111
1335,In progress,High,Email,Bug report,Sheela Cutten,2023-02-07 04:06:57,2023-02-09 04:06:57,2023-02-07 04:24:21.922,,,
1336,Closed,Low,Email,Other,Connor Danielovitch,2023-02-07 19:03:37,2023-02-09 19:03:37,2023-02-07 19:33:54.551,2023-02-08 08:23:06.081,2023-02-14 00:58:07.670,149.90851944444447
1337,Closed,High,Chat,Pricing and licensing,Nicola Wane,2023-02-08 04:57:52,2023-02-09 04:57:52,2023-02-08 04:58:51.619,2023-02-08 16:56:09.968,2023-02-12 05:52:56.476,96.91791
1338,Closed,Low,Email,Product setup,Sheela Cutten,2023-02-08 16:09:53,2023-02-10 16:09:53,2023-02-08 16:23:15.622,2023-02-10 04:36:43.140,2023-02-10 19:50:04.383,51.669828611111114
1339,Resolved,Low,Email,Pricing and licensing,Kristos Westoll,2023-02-08 16:05:21,2023-02-10 16:05:21,2023-02-08 16:37:25.221,2023-02-09 16:52:49.503,,
1340,Closed,Low,Phone,Other,Michele Whyatt,2023-02-08 04:38:57,2023-02-10 04:38:57,2023-02-08 04:39:46.636,2023-02-09 03:39:36.342,2023-02-08 14:20:06.012,9.685836666666667
1341,In progress,Medium,Phone,Pricing and Licensing,Kristos Westoll,2023-02-08 13:44:37,2023-02-10 13:44:37,2023-02-08 13:46:21.956,,,
1342,Resolved,Low,Email,Pricing and licensing,Michele Whyatt,2023-02-09 08:50:38,2023-02-11 08:50:38,2023-02-09 09:22:37.044,2023-02-10 13:49:25.577,,
1343,Resolved,Low,Chat,Pricing and licensing,Kristos Westoll,2023-02-09 06:38:37,2023-02-10 06:38:37,2023-02-09 06:39:32.698,2023-02-10 02:18:45.945,,
1344,In progress,High,Chat,Product setup,Sheela Cutten,2023-02-09 07:54:38,2023-02-10 07:54:38,2023-02-09 07:59:35.680,,,
1345,Resolved,Medium,Email,Product setup,Adolpho Messingham,2023-02-09 19:20:58,2023-02-11 19:20:58,2023-02-09 19:27:02.102,2023-02-10 06:49:48.964,,
1346,In progress,Medium,Chat,Bug report,Sheela Cutten,2023-02-09 03:51:03,2023-02-10 03:51:03,2023-02-09 03:51:46.711,,,
1347,In progress,Low,Email,Product setup,Nicola Wane,2023-02-09 20:42:00,2023-02-11 20:42:00,2023-02-09 21:34:23.309,,,
1348,Resolved,High,Email,Bug report,Michele Whyatt,2023-02-09 20:34:25,2023-02-11 20:34:25,2023-02-09 21:19:12.420,2023-02-10 10:21:06.691,,
1349,Resolved,Low,Email,Bug report,Sheela Cutten,2023-02-09 03:04:22,2023-02-11 03:04:22,2023-02-09 03:32:28.503,2023-02-10 09:37:06.903,,
1350,Closed,Low,Email,Feature request,Kristos Westoll,2023-02-09 10:01:05,2023-02-11 10:01:05,2023-02-09 10:55:54.223,2023-02-09 14:23:58.274,2023-02-11 20:32:34.057,58.52473805555555
